Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777965375,50,WS,final_before_flush,4.000000,0.000000,460,480,500,500,520,570,570,570,570,570,570,120,0,490,960.9433186581858,434.9078750019544,4125.659737001115,252.2
1777965375,50,WS,server_processing,4.000000,0.000000,120,130,150,150,160,220,230,230,230,230,230,120,0,150,614.3291666666665,92.39999999999999,3780.7,252.2
1777965375,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,84,0,10000.125605001813,10001.32350414281,10000.125605001813,10006.027938998159,320000.0
1777965375,50,,Aggregated,15.900000,0.000000,440,490,10000,10000,10000,10000,10000,10000,10000,10000,10000,446,0,440,2310.980757033509,3.7364409981819335,10006.027938998159,60404.77130044843
1777965376,50,WS,connect,3.900000,0.000000,7,9,15,23,35,46,50,50,50,50,50,127,0,9,12.673147385576732,3.7364409981819335,49.71965899676434,0.0
1777965376,50,WS,final_before_flush,3.800000,0.000000,460,490,500,500,520,570,570,570,570,570,570,124,0,490,944.9645808950487,434.9078750019544,4125.659737001115,252.18548387096774
1777965376,50,WS,server_processing,3.800000,0.000000,120,140,150,150,160,220,230,230,230,230,230,124,0,150,598.3120967741934,92.39999999999999,3780.7,252.18548387096774
1777965376,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,86,0,10000.125605001813,10001.321209023194,10000.125605001813,10006.027938998159,320000.0
1777965376,50,,Aggregated,15.500000,0.000000,230,480,570,10000,10000,10000,10000,10000,10000,10000,10000,461,0,440,2284.35883237516,3.7364409981819335,10006.027938998159,59831.97830802603
1777965377,50,WS,connect,4.000000,0.000000,7,8,9,9,26,35,50,50,50,50,50,133,0,9,12.371619398251816,3.7364409981819335,49.71965899676434,0.0
1777965377,50,WS,final_before_flush,4.000000,0.000000,450,460,480,490,500,510,520,520,520,520,520,130,0,490,922.0036447614312,434.9078750019544,4125.659737001115,252.16923076923078
1777965377,50,WS,server_processing,4.000000,0.000000,110,120,130,140,150,160,160,160,160,160,160,130,0,140,575.5399999999998,92.39999999999999,3780.7,252.16923076923078
1777965377,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,95,0,10000.125605001813,10001.319610147308,10000.125605001813,10006.027938998159,320000.0
1777965377,50,,Aggregated,16.000000,0.000000,440,490,10000,10000,10000,10000,10000,10000,10000,10000,10000,488,0,440,2349.285783120794,3.7364409981819335,10006.027938998159,62429.434426229505
1777965378,50,WS,connect,3.900000,0.000000,7,8,9,9,25,33,50,50,50,50,50,136,0,9,12.2959273453489,3.7364409981819335,49.71965899676434,0.0
1777965378,50,WS,final_before_flush,3.900000,0.000000,450,450,470,490,500,510,520,520,520,520,520,135,0,490,904.334619073941,434.9078750019544,4125.659737001115,252.16296296296295
